name,B,category,seq,account_name,amount,type,level,Ledger_Account_Number,English_Label
　　　　　その他の販売費,0,販売費及び一般管理費(売上原価),,その他の販売費,,1,5,10E111280,Other selling expenses
　　　　　その他の一般管理費,0,販売費及び一般管理費(売上原価),,その他の一般管理費,,1,5,10E111290,Other general and administrative expenses
　　　　　その他の経費,0,販売費及び一般管理費(売上原価),,その他の経費,,1,5,10E111300,Other expenses
　　　　　その他の人件費,0,販売費及び一般管理費(売上原価),,その他の人件費,,1,5,10E111310,Other personnel expenses
　　　　　その他,0,販売費及び一般管理費(売上原価),,その他,,1,5,10E111320,Other
　　　　　販売費及び一般管理費,0,販売費及び一般管理費(売上原価),,販売費及び一般管理費,,1,5,10E111330,"Selling, general and administrative expenses"
　　売上総利益又は売上総損失（△）,0,損益,,売上総利益又は売上総損失（△）,,1,2,10F000010,Gross profit (loss)
　　　差引売上総利益又は差引売上総損失（△）,0,損益,,差引売上総利益又は差引売上総損失（△）,,1,3,10F000020,Gross profit (loss) - net
　　　　割賦販売未実現利益繰入額,0,その他,,割賦販売未実現利益繰入額,,1,4,10F100010,Provision of unrealized income on installment sales
　　　　割賦販売未実現利益戻入額,0,その他,,割賦販売未実現利益戻入額,,1,4,10F100020,Reversal of unrealized income on installment sales
　　　　返品調整引当金繰入額,0,その他,,返品調整引当金繰入額,,1,4,10F100030,Provision for sales returns
　　　　返品調整引当金戻入額,0,その他,,返品調整引当金戻入額,,1,4,10F100040,Reversal of provision for sales returns
　　　商品売上総利益又は商品売上総損失（△）,0,損益,,商品売上総利益又は商品売上総損失（△）,,1,3,10F000030,Gross profit (loss) - merchandise
　　　製品売上総利益又は製品売上総損失（△）,0,損益,,製品売上総利益又は製品売上総損失（△）,,1,3,10F000040,Gross profit (loss) - finished goods
　　　不動産売上総利益又は不動産売上総損失（△）,0,損益,,不動産売上総利益又は不動産売上総損失（△）,,1,3,10F000050,Gross profit (loss) - real estate sales
　　　不動産事業総利益又は不動産事業総損失（△）,0,損益,,不動産事業総利益又は不動産事業総損失（△）,,1,3,10F000060,Gross profit (loss) - real estate business
　　　開発事業総利益又は開発事業総損失（△）,0,損益,,開発事業総利益又は開発事業総損失（△）,,1,3,10F000070,Gross profit (loss) - development business
　　　その他の事業総利益又はその他の事業総損失（△）,0,損益,,その他の事業総利益又はその他の事業総損失（△）,,1,3,10F000080,Gross profit (loss) - other business
　　　その他の売上総利益又はその他の売上総損失（△）,0,損益,,その他の売上総利益又はその他の売上総損失（△）,,1,3,10F000090,Gross profit (loss) - other
　　営業総利益又は営業総損失（△）,0,損益,,営業総利益又は営業総損失（△）,,1,2,10F000100,Operating gross profit (loss)
　　販売費及び一般管理費,,販売費及び一般管理費,,販売費及び一般管理費,,T,2,10E200010,"Selling, general and administrative expenses"
　　　販売手数料,0,販売費及び一般管理費,,販売手数料,,1,3,10E200020,Sales commission
　　　荷造費,0,販売費及び一般管理費,,荷造費,,1,3,10E200030,Packing expenses
　　　運搬費,0,販売費及び一般管理費,,運搬費,,1,3,10E200040,Transportation costs
　　　広告宣伝費,0,販売費及び一般管理費,,広告宣伝費,,1,3,10E200050,Advertising expenses
　　　見本費,0,販売費及び一般管理費,,見本費,,1,3,10E200060,Sample expenses
　　　保管費,0,販売費及び一般管理費,,保管費,,1,3,10E200070,Storage costs
　　　納入試験費,0,販売費及び一般管理費,,納入試験費,,1,3,10E200080,Delivery examination expenses
　　　役員報酬,0,販売費及び一般管理費,,役員報酬,,1,3,10E200090,Remuneration for directors (and other officers)
　　　給料,0,販売費及び一般管理費,,給料,,1,3,10E200100,Salaries
　　　賃金,0,販売費及び一般管理費,,賃金,,1,3,10E200110,Wages
　　　手当,0,販売費及び一般管理費,,手当,,1,3,10E200120,Allowance
　　　賞与,0,販売費及び一般管理費,,賞与,,1,3,10E200130,Bonuses
　　　福利厚生費,0,販売費及び一般管理費,,福利厚生費,,1,3,10E200140,Welfare expenses
　　　交際費,0,販売費及び一般管理費,,交際費,,1,3,10E200150,Entertainment expenses
　　　旅費,0,販売費及び一般管理費,,旅費,,1,3,10E200160,Travel expenses
　　　交通費,0,販売費及び一般管理費,,交通費,,1,3,10E200170,Transportation expenses
　　　通信費,0,販売費及び一般管理費,,通信費,,1,3,10E200180,Communication expenses
　　　光熱費,0,販売費及び一般管理費,,光熱費,,1,3,10E200190,Heating and lighting expenses
　　　消耗品費,0,販売費及び一般管理費,,消耗品費,,1,3,10E200200,Supplies expenses
　　　租税公課,0,販売費及び一般管理費,,租税公課,,1,3,10E200210,Taxes and dues
　　　減価償却費,0,販売費及び一般管理費,,減価償却費,,1,3,10E200220,Depreciation
　　　修繕費,0,販売費及び一般管理費,,修繕費,,1,3,10E200230,Repair expenses
　　　保険料,0,販売費及び一般管理費,,保険料,,1,3,10E200240,Insurance expenses
　　　不動産賃借料,0,販売費及び一般管理費,,不動産賃借料,,1,3,10E200250,Rent expenses on real estate
　　　貸倒引当金繰入額,0,販売費及び一般管理費,,貸倒引当金繰入額,,1,3,10E200260,Provision of allowance for doubtful accounts
　　　貸倒損失,0,販売費及び一般管理費,,貸倒損失,,1,3,10E200270,Bad debts expenses
　　　賞与引当金繰入額,0,販売費及び一般管理費,,賞与引当金繰入額,,1,3,10E200280,Provision for bonuses
　　　役員退職慰労引当金繰入額,0,販売費及び一般管理費,,役員退職慰労引当金繰入額,,1,3,10E200290,Provision for retirement benefits for directors (and other officers)
　　　役員賞与引当金繰入額,0,販売費及び一般管理費,,役員賞与引当金繰入額,,1,3,10E200300,Provision for bonuses for directors (and other officers)
　　　退職給付費用,0,販売費及び一般管理費,,退職給付費用,,1,3,10E200310,Retirement benefit expenses
　　　研究開発費,0,販売費及び一般管理費,,研究開発費,,1,3,10E200320,Research and development expenses
　　　販売費,0,販売費及び一般管理費,,販売費,,1,3,10E200330,Selling expenses
　　　一般管理費,,販売費及び一般管理費,,一般管理費,,T,3,10E200340,General and administrative expenses
　　　　一般管理費,0,販売費及び一般管理費,,一般管理費,,1,4,10E200350,General and administrative expenses
　　　人件費,0,販売費及び一般管理費,,人件費,,1,3,10E200360,Personnel expenses
　　　給料及び手当,0,販売費及び一般管理費,,給料及び手当,,1,3,10E200370,Salaries and allowances
　　　給料及び賞与,0,販売費及び一般管理費,,給料及び賞与,,1,3,10E200380,Salaries and bonuses
　　　給料手当及び賞与,0,販売費及び一般管理費,,給料手当及び賞与,,1,3,10E200390,"Salaries, allowances and bonuses"
　　　給料手当及び福利費,0,販売費及び一般管理費,,給料手当及び福利費,,1,3,10E200400,Salaries and allowances and welfare expenses
　　　給料及び賃金,0,販売費及び一般管理費,,給料及び賃金,,1,3,10E200410,Salaries and wages
　　　賞与及び手当,0,販売費及び一般管理費,,賞与及び手当,,1,3,10E200420,Bonuses and allowance
　　　従業員給料,0,販売費及び一般管理費,,従業員給料,,1,3,10E200430,Employees' salaries
　　　従業員賞与,0,販売費及び一般管理費,,従業員賞与,,1,3,10E200440,Employees' bonuses
　　　従業員給料及び賞与,0,販売費及び一般管理費,,従業員給料及び賞与,,1,3,10E200450,Employees' salaries and bonuses
　　　従業員給料及び手当,0,販売費及び一般管理費,,従業員給料及び手当,,1,3,10E200460,Employees' salaries and allowances
　　　報酬及び給料手当,0,販売費及び一般管理費,,報酬及び給料手当,,1,3,10E200470,"Remuneration, salaries and allowances"
　　　役員報酬及び給料手当,0,販売費及び一般管理費,,役員報酬及び給料手当,,1,3,10E200480,"Remuneration, salaries and allowances for directors (and other officers)"
　　　退職金,0,販売費及び一般管理費,,退職金,,1,3,10E200490,Retirement payments
　　　退職給付引当金繰入額,0,販売費及び一般管理費,,退職給付引当金繰入額,,1,3,10E200500,Provision for retirement benefits
　　　役員退職慰労金,0,販売費及び一般管理費,,役員退職慰労金,,1,3,10E200510,Retirement benefits for directors (and other officers)
　　　雑給,0,販売費及び一般管理費,,雑給,,1,3,10E200520,Other salaries
　　　法定福利及び厚生費,0,販売費及び一般管理費,,法定福利及び厚生費,,1,3,10E200530,Legal and other welfare expenses
　　　法定福利費,0,販売費及び一般管理費,,法定福利費,,1,3,10E200540,Legal welfare expenses
　　　株式報酬費用,0,販売費及び一般管理費,,株式報酬費用,,1,3,10E200550,Share-based remuneration expenses
　　　のれん償却額,0,販売費及び一般管理費,,のれん償却額,,1,3,10E200560,Amortization of goodwill
　　　株式交付費,0,販売費及び一般管理費,,株式交付費,,1,3,10E200570,Share issuance cost
　　　開業費償却,0,販売費及び一般管理費,,開業費償却,,1,3,10E200580,Amortization of business commencement expenses
　　　開発費償却,0,販売費及び一般管理費,,開発費償却,,1,3,10E200590,Amortization of development expenses
　　　支払報酬,0,販売費及び一般管理費,,支払報酬,,1,3,10E200600,Fee expenses
　　　顧問料,0,販売費及び一般管理費,,顧問料,,1,3,10E200610,Consulting expenses
　　　教育研修費,0,販売費及び一般管理費,,教育研修費,,1,3,10E200620,Education and training expenses
　　　研修費,0,販売費及び一般管理費,,研修費,,1,3,10E200630,Training expenses
　　　採用費,0,販売費及び一般管理費,,採用費,,1,3,10E200640,Recruiting expenses
　　　募集費,0,販売費及び一般管理費,,募集費,,1,3,10E200650,Offering expenses
　　　外注費,0,販売費及び一般管理費,,外注費,,1,3,10E200660,Outsourcing expenses
　　　事務委託費,0,販売費及び一般管理費,,事務委託費,,1,3,10E200670,Administrative outsourcing expenses
　　　業務委託費,0,販売費及び一般管理費,,業務委託費,,1,3,10E200680,Outsourcing expenses
　　　支払手数料,0,販売費及び一般管理費,,支払手数料,,1,3,10E200690,Commission expenses
　　　賃借料,0,販売費及び一般管理費,,賃借料,,1,3,10E200700,Rent expenses
　　　施設使用料,0,販売費及び一般管理費,,施設使用料,,1,3,10E200710,Facility expenses
　　　地代家賃,0,販売費及び一般管理費,,地代家賃,,1,3,10E200720,Rent expenses on land and buildings
　　　借地借家料,0,販売費及び一般管理費,,借地借家料,,1,3,10E200730,Rent expenses on land and buildings
　　　販売促進費,0,販売費及び一般管理費,,販売促進費,,1,3,10E200740,Promotion expenses
　　　広告宣伝費及び販売促進費,0,販売費及び一般管理費,,広告宣伝費及び販売促進費,,1,3,10E200750,Advertising and promotion expenses
　　　事業宣伝費,0,販売費及び一般管理費,,事業宣伝費,,1,3,10E200760,Business advertising expenses
　　　代理店手数料,0,販売費及び一般管理費,,代理店手数料,,1,3,10E200770,Agent fee
　　　製品保証引当金繰入額,0,販売費及び一般管理費,,製品保証引当金繰入額,,1,3,10E200780,Provision for product warranties
　　　完成工事補償引当金繰入額,0,販売費及び一般管理費,,完成工事補償引当金繰入額,,1,3,10E200790,Provision for warranties for completed construction
　　　特別修繕引当金繰入額,0,販売費及び一般管理費,,特別修繕引当金繰入額,,1,3,10E200800,Provision for special repairs
　　　ポイント引当金繰入額,0,販売費及び一般管理費,,ポイント引当金繰入額,,1,3,10E200810,Provision for point card certificates
　　　利息返還損失引当金繰入額,0,販売費及び一般管理費,,利息返還損失引当金繰入額,,1,3,10E200820,Provision for loss on interest repayment
　　　株式給付引当金繰入額,0,販売費及び一般管理費,,株式給付引当金繰入額,,1,3,10E200830,Provision for share-based remuneration
　　　役員株式給付引当金繰入額,0,販売費及び一般管理費,,役員株式給付引当金繰入額,,1,3,10E200840,Provision for share-based remuneration for directors (and other officers)
　　　株主優待引当金繰入額,0,販売費及び一般管理費,,株主優待引当金繰入額,,1,3,10E200850,Provision for shareholder benefit program
　　　運送費及び保管費,0,販売費及び一般管理費,,運送費及び保管費,,1,3,10E200860,Transportation and storage costs
　　　運賃,0,販売費及び一般管理費,,運賃,,1,3,10E200870,Freight costs
　　　運賃及び荷造費,0,販売費及び一般管理費,,運賃及び荷造費,,1,3,10E200880,Freight and packing costs
　　　運賃諸掛,0,販売費及び一般管理費,,運賃諸掛,,1,3,10E200890,Freight and incidental costs
　　　荷造運搬費,0,販売費及び一般管理費,,荷造運搬費,,1,3,10E200900,Packing and transportation costs
　　　荷造及び発送費,0,販売費及び一般管理費,,荷造及び発送費,,1,3,10E200910,Packing and delivery expenses
　　　販売運賃,0,販売費及び一般管理費,,販売運賃,,1,3,10E200920,Freight-out
　　　発送運賃,0,販売費及び一般管理費,,発送運賃,,1,3,10E200930,Freight-out
　　　配送費,0,販売費及び一般管理費,,配送費,,1,3,10E200940,Distribution expenses
　　　発送費,0,販売費及び一般管理費,,発送費,,1,3,10E200950,Shipment expenses
　　　試験研究費,0,販売費及び一般管理費,,試験研究費,,1,3,10E200960,Experimentation and research expenses
　　　開発研究費,0,販売費及び一般管理費,,開発研究費,,1,3,10E200970,Development and research expenses
　　　技術研究費,0,販売費及び一般管理費,,技術研究費,,1,3,10E200980,Technical research expenses
　　　研究費,0,販売費及び一般管理費,,研究費,,1,3,10E200990,Research expenses
　　　修繕維持費,0,販売費及び一般管理費,,修繕維持費,,1,3,10E201000,Repair and maintenance expenses
　　　寄付金,0,販売費及び一般管理費,,寄付金,,1,3,10E201010,Donations
　　　特許権使用料,0,販売費及び一般管理費,,特許権使用料,,1,3,10E201020,License fee
　　　長期前払費用償却,0,販売費及び一般管理費,,長期前払費用償却,,1,3,10E201030,Amortization of long-term prepaid expenses
　　　水道光熱費,0,販売費及び一般管理費,,水道光熱費,,1,3,10E201040,Utilities expenses
　　　動力用水光熱費,0,販売費及び一般管理費,,動力用水光熱費,,1,3,10E201050,Power utilities expenses
　　　衛生費,0,販売費及び一般管理費,,衛生費,,1,3,10E201060,Medical expenses
　　　事業所税,0,販売費及び一般管理費,,事業所税,,1,3,10E201070,Business office tax
　　　事業税,0,販売費及び一般管理費,,事業税,,1,3,10E201080,Enterprise tax
　　　事務費,0,販売費及び一般管理費,,事務費,,1,3,10E201090,Office cost
　　　事務用品費,0,販売費及び一般管理費,,事務用品費,,1,3,10E201100,Stationery expenses
　　　事務用消耗品費,0,販売費及び一般管理費,,事務用消耗品費,,1,3,10E201110,Office supplies expenses
　　　車両費,0,販売費及び一般管理費,,車両費,,1,3,10E201120,Vehicle expenses
　　　会議費,0,販売費及び一般管理費,,会議費,,1,3,10E201130,Meeting expenses
　　　諸会費,0,販売費及び一般管理費,,諸会費,,1,3,10E201140,Membership fee
　　　諸経費,0,販売費及び一般管理費,,諸経費,,1,3,10E201150,Sundry expenses
　　　図書費,0,販売費及び一般管理費,,図書費,,1,3,10E201160,Book expenses
　　　印刷費,0,販売費及び一般管理費,,印刷費,,1,3,10E201170,Print expenses
　　　図書印刷費,0,販売費及び一般管理費,,図書印刷費,,1,3,10E201180,Book and printing expenses
　　　調査研究費,0,販売費及び一般管理費,,調査研究費,,1,3,10E201190,Research study expenses
　　　調査費,0,販売費及び一般管理費,,調査費,,1,3,10E201200,Investigation expenses
　　　旅費交通費及び通信費,0,販売費及び一般管理費,,旅費交通費及び通信費,,1,3,10E201210,"Travel, transportation and communication expenses"
　　　旅費及び通信費,0,販売費及び一般管理費,,旅費及び通信費,,1,3,10E201220,Travel and communication expenses
　　　旅費及び交通費,0,販売費及び一般管理費,,旅費及び交通費,,1,3,10E201230,Travel and transportation expenses
　　　通信交通費,0,販売費及び一般管理費,,通信交通費,,1,3,10E201240,Communication and transportation expenses
　　　取引関連費,0,販売費及び一般管理費,,取引関連費,,1,3,10E201250,Trading related expenses
　　　不動産関連費,0,販売費及び一般管理費,,不動産関連費,,1,3,10E201260,Real estate related expenses
　　　雑費,0,販売費及び一般管理費,,雑費,,1,3,10E201270,Miscellaneous expenses
　　　その他の販売費,0,販売費及び一般管理費,,その他の販売費,,1,3,10E201280,Other selling expenses
　　　その他の一般管理費,0,販売費及び一般管理費,,その他の一般管理費,,1,3,10E201290,Other general and administrative expenses
　　　その他の経費,0,販売費及び一般管理費,,その他の経費,,1,3,10E201300,Other expenses
　　　その他の人件費,0,販売費及び一般管理費,,その他の人件費,,1,3,10E201310,Other personnel expenses
　　　その他,0,販売費及び一般管理費,,その他,,1,3,10E201320,Other
　　　販売費及び一般管理費,0,販売費及び一般管理費,,販売費及び一般管理費,,1,3,10E201330,"Selling, general and administrative expenses"
　　営業利益又は営業損失（△）,0,損益,,営業利益又は営業損失（△）,,1,2,10F000110,Operating profit (loss)
　　　全事業営業利益又は全事業営業損失（△）,0,損益,,全事業営業利益又は全事業営業損失（△）,,1,3,10F000120,Operating profit (loss) - all businesses
　　営業外収益,,営業外収益,,営業外収益,,T,2,10D200010,Non-operating income
　　　受取利息,0,営業外収益,,受取利息,,1,3,10D200020,Interest income
　　　有価証券利息,0,営業外収益,,有価証券利息,,1,3,10D200030,Interest on securities
　　　受取配当金,0,営業外収益,,受取配当金,,1,3,10D200040,Dividend income
　　　仕入割引,0,営業外収益,,仕入割引,,1,3,10D200050,Purchase discounts
　　　投資不動産賃貸料,0,営業外収益,,投資不動産賃貸料,,1,3,10D200060,Rental income from investment property
　　　還付消費税等,0,営業外収益,,還付消費税等,,1,3,10D200070,Refunded consumption taxes
　　　負ののれん償却額,0,営業外収益,,負ののれん償却額,,1,3,10D200080,Amortization of negative goodwill
　　　持分法による投資利益,0,営業外収益,,持分法による投資利益,,1,3,10D200090,Share of profit of entities accounted for using equity method
　　　為替差益,0,営業外収益,,為替差益,,1,3,10D200100,Foreign exchange gains
　　　有価証券売却益,0,営業外収益,,有価証券売却益,,1,3,10D200110,Gain on sales of securities
　　　投資有価証券売却益,0,営業外収益,,投資有価証券売却益,,1,3,10D200120,Gain on sales of investment securities
　　　投資有価証券評価益,0,営業外収益,,投資有価証券評価益,,1,3,10D200130,Gain on valuation of investment securities
　　　未払配当金除斥益,0,営業外収益,,未払配当金除斥益,,1,3,10D200140,Gain on forfeiture of unclaimed dividends
　　　有価証券償還益,0,営業外収益,,有価証券償還益,,1,3,10D200150,Gain on redemption of securities
　　　有価証券運用益,0,営業外収益,,有価証券運用益,,1,3,10D200160,Gain on investments in securities
　　　有価証券評価益,0,営業外収益,,有価証券評価益,,1,3,10D200170,Gain on valuation of securities
　　　投資有価証券評価損戻入益,0,営業外収益,,投資有価証券評価損戻入益,,1,3,10D200180,Gain on reversal of loss on valuation of investment securities
　　　出資金運用益,0,営業外収益,,出資金運用益,,1,3,10D200190,Gain on investments in capital
　　　投資事業組合運用益,0,営業外収益,,投資事業組合運用益,,1,3,10D200200,Gain on investments in investment partnerships
　　　匿名組合投資利益,0,営業外収益,,匿名組合投資利益,,1,3,10D200210,Gain on investments in silent partnerships
　　　金銭の信託運用益,0,営業外収益,,金銭の信託運用益,,1,3,10D200220,Gain on investments in money held in trust
　　　デリバティブ評価益,0,営業外収益,,デリバティブ評価益,,1,3,10D200230,Gain on valuation of derivatives
　　　金利スワップ評価益,0,営業外収益,,金利スワップ評価益,,1,3,10D200240,Gain on valuation of interest rate swaps
　　　複合金融商品評価益,0,営業外収益,,複合金融商品評価益,,1,3,10D200250,Gain on valuation of compound financial instruments
　　　経営指導料,0,営業外収益,,経営指導料,,1,3,10D200260,Consulting fee income
　　　技術指導料,0,営業外収益,,技術指導料,,1,3,10D200270,Technical advisory fee income
　　　業務受託料,0,営業外収益,,業務受託料,,1,3,10D200280,Outsourcing service income
　　　業務受託手数料,0,営業外収益,,業務受託手数料,,1,3,10D200290,Outsourcing service income
　　　受取技術料,0,営業外収益,,受取技術料,,1,3,10D200300,Technical support fee income
　　　受取ロイヤリティー,0,営業外収益,,受取ロイヤリティー,,1,3,10D200310,Royalty income
　　　貸付金利息,0,営業外収益,,貸付金利息,,1,3,10D200320,Interest on loans
　　　受取手数料,0,営業外収益,,受取手数料,,1,3,10D200330,Commission income
　　　受取事務手数料,0,営業外収益,,受取事務手数料,,1,3,10D200340,Administrative service fee income
　　　受取賃貸料,0,営業外収益,,受取賃貸料,,1,3,10D200350,Rental income
　　　不動産賃貸料,0,営業外収益,,不動産賃貸料,,1,3,10D200360,Rental income from real estate
　　　固定資産賃貸料,0,営業外収益,,固定資産賃貸料,,1,3,10D200370,Rental income from non-current assets
　　　設備賃貸料,0,営業外収益,,設備賃貸料,,1,3,10D200380,Rental income from facilities
　　　受取家賃,0,営業外収益,,受取家賃,,1,3,10D200390,Rental income from buildings
　　　受取地代家賃,0,営業外収益,,受取地代家賃,,1,3,10D200400,Rental income from land and buildings
　　　受取保険金,0,営業外収益,,受取保険金,,1,3,10D200410,Insurance claim income
　　　受取保険金及び配当金,0,営業外収益,,受取保険金及び配当金,,1,3,10D200420,Insurance claim and dividend income
　　　受取保険料,0,営業外収益,,受取保険料,,1,3,10D200430,Insurance fee income
　　　受取保証料,0,営業外収益,,受取保証料,,1,3,10D200440,Guarantee commission received
　　　受取補償金,0,営業外収益,,受取補償金,,1,3,10D200450,Compensation income
　　　受取利息及び配当金,0,営業外収益,,受取利息及び配当金,,1,3,10D200460,Interest and dividend income
　　　助成金収入,0,営業外収益,,助成金収入,,1,3,10D200470,Subsidy income
　　　補助金収入,0,営業外収益,,補助金収入,,1,3,10D200480,Subsidy income
　　　協賛金収入,0,営業外収益,,協賛金収入,,1,3,10D200490,Sponsorship money income
　　　違約金収入,0,営業外収益,,違約金収入,,1,3,10D200500,Penalty income
　　　売電収入,0,営業外収益,,売電収入,,1,3,10D200510,Electricity sale income
　　　保険解約返戻金,0,営業外収益,,保険解約返戻金,,1,3,10D200520,Surrender value of insurance policies
　　　保険返戻金,0,営業外収益,,保険返戻金,,1,3,10D200530,Insurance return
　　　生命保険配当金,0,営業外収益,,生命保険配当金,,1,3,10D200540,Dividend income of life insurance
　　　保険配当金,0,営業外収益,,保険配当金,,1,3,10D200550,Dividend income of insurance
　　　保険事務手数料,0,営業外収益,,保険事務手数料,,1,3,10D200560,Commission for insurance office work
　　　固定資産売却益,0,営業外収益,,固定資産売却益,,1,3,10D200570,Gain on sales of non-current assets
　　　固定資産受贈益,0,営業外収益,,固定資産受贈益,,1,3,10D200580,Gain on donation of non-current assets
　　　固定資産処分益,0,営業外収益,,固定資産処分益,,1,3,10D200590,Gain on disposal of non-current assets
　　　投資損失引当金戻入額,0,営業外収益,,投資損失引当金戻入額,,1,3,10D200600,Reversal of allowance for investment loss
　　　退職給付会計基準変更時差異の処理額,0,営業外収益,,退職給付会計基準変更時差異の処理額,,1,3,10D200610,Amortization of net retirement benefit obligation at transition
　　　役員退職慰労引当金戻入額,0,営業外収益,,役員退職慰労引当金戻入額,,1,3,10D200620,Reversal of provision for retirement benefits for directors (and other officers)
　　　貸倒引当金戻入額,0,営業外収益,,貸倒引当金戻入額,,1,3,10D200630,Reversal of allowance for doubtful accounts
　　　償却債権取立益,0,営業外収益,,償却債権取立益,,1,3,10D200640,Gain on bad debts recovered
　　　物品売却益,0,営業外収益,,物品売却益,,1,3,10D200650,Gain on sales of goods
　　　作業くず売却益,0,営業外収益,,作業くず売却益,,1,3,10D200660,Gain on sales of scraps
　　　スクラップ売却益,0,営業外収益,,スクラップ売却益,,1,3,10D200670,Gain on sales of scraps
　　　債務勘定整理益,0,営業外収益,,債務勘定整理益,,1,3,10D200680,Gain on adjustment of account payable
　　　法人税等還付加算金,0,営業外収益,,法人税等還付加算金,,1,3,10D200690,Interest on refund of income taxes
　　　還付加算金,0,営業外収益,,還付加算金,,1,3,10D200700,Interest on tax refund
　　　雇用調整助成金,0,営業外収益,,雇用調整助成金,,1,3,10D200710,Subsidies for employment adjustment
　　　雑収入,0,営業外収益,,雑収入,,1,3,10D200720,Miscellaneous income
　　　その他,0,営業外収益,,その他,,1,3,10D200730,Other
　　　営業外収益,0,営業外収益,,営業外収益,,1,3,10D200740,Non-operating income
　　営業外費用,,営業外費用,,営業外費用,,T,2,10E300010,Non-operating expenses
　　　支払利息,0,営業外費用,,支払利息,,1,3,10E300020,Interest expenses
　　　社債利息,0,営業外費用,,社債利息,,1,3,10E300030,Interest on bonds
　　　売上割引,0,営業外費用,,売上割引,,1,3,10E300040,Sales discounts
　　　有価証券売却損,0,営業外費用,,有価証券売却損,,1,3,10E300050,Loss on sales of securities
　　　有価証券評価損,0,営業外費用,,有価証券評価損,,1,3,10E300060,Loss on valuation of securities
　　　有価証券償還損,0,営業外費用,,有価証券償還損,,1,3,10E300070,Loss on redemption of securities
　　　有価証券運用損,0,営業外費用,,有価証券運用損,,1,3,10E300080,Loss on investments in securities
　　　投資有価証券売却損,0,営業外費用,,投資有価証券売却損,,1,3,10E300090,Loss on sales of investment securities
　　　投資有価証券評価損,0,営業外費用,,投資有価証券評価損,,1,3,10E300100,Loss on valuation of investment securities
　　　持分法による投資損失,0,営業外費用,,持分法による投資損失,,1,3,10E300110,Share of loss of entities accounted for using equity method
　　　出資金運用損,0,営業外費用,,出資金運用損,,1,3,10E300120,Loss on investments in capital
　　　投資事業組合運用損,0,営業外費用,,投資事業組合運用損,,1,3,10E300130,Loss on investments in investment partnerships
　　　匿名組合投資損失,0,営業外費用,,匿名組合投資損失,,1,3,10E300140,Loss on investments in silent partnerships
　　　出資金評価損,0,営業外費用,,出資金評価損,,1,3,10E300150,Loss on valuation of investments in capital
　　　金銭の信託運用損,0,営業外費用,,金銭の信託運用損,,1,3,10E300160,Loss on investments in money held in trust
　　　デリバティブ評価損,0,営業外費用,,デリバティブ評価損,,1,3,10E300170,Loss on valuation of derivatives
　　　ゴルフ会員権評価損,0,営業外費用,,ゴルフ会員権評価損,,1,3,10E300180,Loss on valuation of golf club membership
　　　会員権評価損,0,営業外費用,,会員権評価損,,1,3,10E300190,Loss on valuation of membership
　　　会員権売却損,0,営業外費用,,会員権売却損,,1,3,10E300200,Loss on sales of membership
　　　保険解約損,0,営業外費用,,保険解約損,,1,3,10E300210,Loss on cancellation of insurance policies
　　　社債発行費償却,0,営業外費用,,社債発行費償却,,1,3,10E300220,Amortization of bond issuance cost
　　　株式交付費,0,営業外費用,,株式交付費,,1,3,10E300230,Share issuance cost
　　　株式交付費償却,0,営業外費用,,株式交付費償却,,1,3,10E300240,Amortization of share issuance cost
　　　新株発行費,0,営業外費用,,新株発行費,,1,3,10E300250,Share issuance cost
　　　新株発行費償却,0,営業外費用,,新株発行費償却,,1,3,10E300260,Amortization of share issuance cost
　　　社債償還損,0,営業外費用,,社債償還損,,1,3,10E300270,Loss on redemption of bonds
　　　社債発行費,0,営業外費用,,社債発行費,,1,3,10E300280,Bond issuance cost
　　　自己株式取得費用,0,営業外費用,,自己株式取得費用,,1,3,10E300290,Commission for purchase of treasury shares
　　　株式公開費用,0,営業外費用,,株式公開費用,,1,3,10E300300,Going public expenses
　　　資金調達費用,0,営業外費用,,資金調達費用,,1,3,10E300310,Financing expenses
　　　短期社債利息,0,営業外費用,,短期社債利息,,1,3,10E300320,Interest on short-term bonds
　　　コマーシャル・ペーパー利息,0,営業外費用,,コマーシャル・ペーパー利息,,1,3,10E300330,Interest on commercial papers
　　　為替差損,0,営業外費用,,為替差損,,1,3,10E300340,Foreign exchange losses
　　　金利スワップ評価損,0,営業外費用,,金利スワップ評価損,,1,3,10E300350,Loss on valuation of interest rate swaps
　　　複合金融商品評価損,0,営業外費用,,複合金融商品評価損,,1,3,10E300360,Loss on valuation of compound financial instruments
　　　手形売却損,0,営業外費用,,手形売却損,,1,3,10E300370,Loss on sales of notes receivable - trade
　　　電子記録債権売却損,0,営業外費用,,電子記録債権売却損,,1,3,10E300380,Loss on sales of electronically recorded monetary claims
　　　貸与資産減価償却費,0,営業外費用,,貸与資産減価償却費,,1,3,10E300390,Depreciation of assets for rent
　　　休止固定資産減価償却費,0,営業外費用,,休止固定資産減価償却費,,1,3,10E300400,Depreciation of inactive non-current assets
　　　減価償却費,0,営業外費用,,減価償却費,,1,3,10E300410,Depreciation
　　　賃貸収入原価,0,営業外費用,,賃貸収入原価,,1,3,10E300420,Rental cost
　　　賃貸費用,0,営業外費用,,賃貸費用,,1,3,10E300430,Rental expenses
　　　不動産賃貸費用,0,営業外費用,,不動産賃貸費用,,1,3,10E300440,Rental expenses on real estate
